CORTIGOSO INVERSIONES,SICAV,S.A.;24255;ES0124255037
CORTONA INVERSIONES, SICAV, S.A.;24256;ES0124256035
COSENSA, SICAV, S.A.;21737;ES0121737037
COSTA PLATA INVERSIONES,SICAV,S.A.;24345;ES0124345036
COSTA RICA INVERSIONES. SICAV, S.A.;24346;ES0124346034
COSTA VERDE VALORES, SICAV, S.A.;24347;ES0124347032
COSTAGES, SICAV;24331;ES0124331036
COTOMAR INVERSIONES, SICAV,S.A.;24466;ES0124466030
COVA INVERSIONES, SICAV, S.A.;24492;ES0124492036
COVEN INVERSIONES,SICAV,S.A.;24511;ES0124511033
CRECIMIENTO INVERSIONES,SICAV,S.A.;15253;ES0115253033
CREDIT LOCAL DE FRANCE, SOCIETE ANONYME;13284;
CREDIT SUISSE ELCANO-50,SICAV,S.A.;13287;ES0113287033
CREDITWORTHY INVERSIONES, SICAV, S.A.;24821;ES0124821036
CRINUM INVERSIONES, SICAV,S.A.;24951;ES0124951031
CRISGAR 2002 INVESTMENT,SICAV,S.A.;24962;ES0124962038
CRISINVEST 2004,SICAV,S.A.;24963;ES0124963036
CRISTOBALMENDI, SICAV, S.A.;25101;ES0125101032
CRITERIA CAIXACORP, S.A.;40609;ES0140609019
CRONISTA CARRERES DE INV., SICAV, S.A.;25121;ES0125121030
CROSS ROADS INVERSIONES,SICAV,S.A.;25111;ES0125111031
CRUCERO DE INVERSIONES,SICAV,S.A.;25125;ES0125125031
CRUNVER FINANCIERA, SICAV,S.A.;25151;ES0125151037
CUBAHORRO,SICAV,S.A.;25169;ES0125169039
CUCULATA,SICAV,S.A.;25170;ES0125170037
CUERNAVACA INVEST, SICAV;14861;ES0114861034
CUETO CALERO,SICAV,S.A.;25216;ES0125216038
CUFATUM, SICAV, S.A.;56063;ES0156063135
CUGONRI, SICAV,S.A.;56064;ES0156064034
CUINVER 2000, SICAV, S.A.;25243;ES0125243032
CUSTREL,SICAV,S.A.;23031;ES0123031033
CYNARA DE INVERSIONES,SICAV,S.A.;23032;ES0123032031
CHAGABER,SICAV,S.A.;18492;ES0118492034
CHAMBERTIN,SICAV,S.A.;18489;ES0118489030
CHAMONIX CAPITAL, SICAV, S.A.;18493;ES0118493032
CHART INVERSIONES, SICAV, S.A.;25483;ES0125483034
CHERAC 2.000,SICAV,S.A.;18573;ES0118573031
CHERSA 2001,SICAV,S.A.;18574;ES0118574039
CHERSA 2002,SICAV,S.A.;18565;ES0118565037
CHERSWIT, SICAV, S.A.;25501;ES0125501033
CHESTER INVESTMENTS, SICAV;14178;ES0114178033
CHIA INVERSIONES XXI,SICAV,S.A.;25541;ES0125541039
CHISPUM INVERSIONES,SICAV,S.A.;25542;ES0125542037
CHIVILCOY INVERSIONES,SICAV,S.A.;25548;ES0125548034
CHORRONTON INVERSIONES, SICAV, S.A.;25591;ES0125591034
CHOWPATTY, SICAV, S.A.;25585;ES0125585036
CHULAPICO,SICAV,S.A.;25592;ES0125592032
D & F ROALBA, SICAV,S.A.;25421;ES0125421034
D.B.INSTITUCIONAL,SICAV,S.A.;14089;ES0114089032
DABIFINSA, SICAV, S.A.;26047;ES0126047036
DACINVER, S.A., SICAV;37930;ES0125642035
DAEN INVESTMENT, SICAV,S.A.;25643;ES0125643033
DAF INVERSIONES, SICAV, S.A.;25646;ES0125646036
DAIMON INVERSIONES,SICAV,S.A.;25647;ES0125647034
DAJAMA INVERSIONES,SICAV,S.A.;25648;ES0125648032
DAKOTA INVERSIONES FINANCIERAS, SICAV;25649;ES0125649030
DALINVEST INVERSIONES,SICAV,S.A.;62316;ES0162316030
DALITA INVERSIONES,SICAV,S.A.;62317;ES0162317038
DANA INVERSIONES, SICAV, S.A.;25685;ES0125685034
DANBUR 2000,SICAV,S.A.;26018;ES0126018037
DAPA DE INVERSIONES, SICAV, S.A.;25711;ES0125711038
DAPHNE INVESTMENTS, SICAV, S.A.;25712;ES0125712135
DAR, SICAV,S.A.;25726;ES0125726036
DARDANELOS INVERSIONES, SICAV, S.A.;25727;ES0125727034
DARDO INVERSIONES,SICAV,S.A.;56561;ES0156561039
DARTH SALOCIN INVERSIONES, SICAV, S.A.;25751;ES0125751034
DASC INVESTMENTS, SICAV, S.A.;25768;ES0125768038
DASHUR INVESTMENT,SICAV,S.A.;25754;ES0125754038
DAYMIO INVESTMENTS, SICAV, S.A.;25764;ES0125764037
DE NATIONALE INVESTERINGS BANK N.V.(DNIB;25790;
DEALING INVERSIONES, SICAV, S.A.;25791;ES0125791030
DEBARAN DE VALORES MOBILIARIOS,SICAV, S.;53535;ES0153535036
DECAVARIUM INVERSIONES, SICAV, S.A.;53536;ES0153536034
DEHESA LOS CHOPOS,SICAV,S.A.;36011;ES0136011030
DEIMO INVESTMENT,SICAV,S.A.;36012;ES0136012038
DELCASTRO INVERSIONES, SICAV,S.A.;36013;ES0136013036
DELFI BOLSA,SICAV,S.A.;25891;ES0125891038
DELTAHORRO,SOMCAV,S.A.;25901;ES0125901035
DELZAPEG,SICAV,S.A.;26291;ES0126291030
DENALI INVERSIONES,SICAV,S.A.;25902;ES0125902033
DENARIO INVERSIONES 2001, SICAV, S.A.;26292;ES0126292038
DENURB INVERSIONES,SICAV,S.A.;25941;ES0125941031
DEREK INVESTMENT, SICAV, S.A.;26011;ES0126011032
DERRICK INVEST, SICAV, S.A.;26218;ES0126218033
DESAFIO INVERSIONES, SICAV, S.A.;8902;ES0108902034
DESEMBRE NORANTA-NOU, SICAV, S.A.;26241;ES0126241035
DEUTSCHE SIEDLUNGS-UND LANDESRENTEBANK;26393;
DEVON ISLAND, SICAV, S.A.;26391;ES0126391038
DIANA BOAT,SICAV,S.A.;26401;ES0126401035
DIAPASON GESTION,SICAV,S.A.;26407;ES0126407032
DIBICO INVERSIONES,SICAV,S.A.;26451;ES0126451030
DICASTILLO INVERSIONES,SICAV,S.A.;26471;ES0126471038
DICO AHORRO,SICAV,S.A.;26472;ES0126472036
DIGIT INVERSIONES, SICAV, S.A.;26496;ES0126496035
DIMOMGLA INVERSIONES,SICAV,S.A.;31336;ES0131336036
DINA CAPITAL XXI, SICAV, S.A.;31337;ES0131337034
DINAMIA CAPITAL PRIVADO,S.A.;26501;ES0126501131
DINER INVERSION 2000,SICAV,S.A.;26461;ES0126461039
DINERAHORRO, SICAV,S.A.;26491;ES0126491036
DINERCAPITAL, SICAV,S.A.;26503;ES0126503038
DINERCARTERA,SICAV,S.A.;26492;ES0126492034
DINERGLOBAL,SICAV,S.A.;26504;ES0126504036
DINERINVERSION,SICAV,S.A.;26505;ES0126505033
DINERISCAL, SICAV,S.A.;26493;ES0126493032
DINERVALOR, SICAV,S.A.;26549;ES0126549031
DINERVERA,SICAV,S.A.;26507;ES0126507039
DIORAMAX INVERSIONES,S.A.,SICAV;26509;ES0126509035
DIPACHAR DE INVERSIONES,SICAV,S.A.;26554;ES0126554031
DIRDAM LAER,SICAV,S.A.;26555;ES0126555038
DIROJU,SICAV,S.A.;26556;ES0126556036
DISCOUNT INVERSIONES, SICAV, S.A.;26561;ES0126561036
DISTRIBUCION Y SERVICIO D & S S.A.;567H1;CL0000000522
DITA INVERSIONES, SICAV;26891;ES0126891037
DITESCO CARTERA, SICAV, S.A.;26811;ES0126811035
DITRIMA INVERSIONES, SICAV, S.A.;14834;ES0114834031
DIVALSA DE INVERSIONES, SICAV, S.A.;26841;ES0126841032
DIVERSIFICACION FINANCIERA, SICAV, S.A.;26910;ES0126910035
DIVERSITY INVERSIONES,SICAV,S.A.;26908;ES0126908039
DIVIDENDOS E INCREMENTOS, SICAV, S.A.;26909;ES0126909037
DJENNE CAPITAL, SICAV, S.A.;26812;ES0126812033
DOBLA CARTERA,SICAV,S.A.;26776;ES0126776030
DOBLE F STOCKS, SICAV, S.A.;26911;ES0126911033
DOBLERS, SICAV, S.A.;26913;ES0126913039
DOBRA INVERSIONES,SICAV,S.A.;26842;ES0126842030
DOCE LUNAS INVERSIONES, SICAV, S.A.;26821;ES0126821034
DOCRES,SICAV,S.A.;26926;ES0126926031
DOCUMENTO FILM INVERSIONES, SICAV,S.A.;26931;ES0126931031
DOGALSA,SICAV,S.A.;26941;ES0126941030
DOGI INTERNATIONAL FABRICS, S.A.;26962;ES0126962010
DOLYCE GESTION PATRIMONIAL, SICAV, S.A.;26977;ES0126977034
DON CURRO INVERSIONES, SICAV, S.A.;26996;ES0126996034
DONADIO INVERSIONES, SICAV, S.A.;8253;ES0108253032
DONADOS 2000, SICAV,S.A.;27011;ES0127011031
DONALD INVERSIONES, SICAV, S.A.;26997;ES0126997032
DONIÑOS DE INVERSIONES, SICAV, S.A.;27001;ES0127001032
DOÑANA CARTERA, SICAV, S.A.;27015;ES0127015032
DOOHAN INVESTMENT,SICAV,S.A.;27009;ES0127009035
DOPOL INVERSIONES,SICAV,S.A.;26998;ES0126998030
DORALEX DE INVERSIONES,SICAV,S.A.;27012;ES0127012039
DORMA VALORES,SICAV,S.A.;27013;ES0127013037
DORNEDA DE INVERSIONES 2002,SICAV,  S.A;43411;ES0143411033
DOSANE, SICAV,S.A.;27040;ES0127040030
DOSSAU DE INVERSIONES,SICAV,S.A.;27041;ES0127041038
DOSTRESNUEVE INVERSIONES, SICAV, S.A.;27014;ES0127014035
DRACO INVERSIONES,SICAV,S.A.;27042;ES0127042036
DRAFT INVERSIONES, SICAV,S.A.;27051;ES0127051037
DREI INVEST, SICAV,S.A.;27052;ES0127052035
DREYER INVESTMENT,SICAV,S.A.;27053;ES0127053033
DRIER INVERSIONES,SICAV,S.A.;27074;ES0127074039
DRIP INVER, SICAV, S.A.;27054;ES0127054031
DRIVE INVESTMENTS, SICAV, S.A.;27076;ES0127076034
DRIVER INVERSIONES, SICAV, S.A.;27077;ES0127077032
DUBHE DE INVERSIONES,SICAV,S.A.;27061;ES0127061036
DULCE NOMBRE INVERSIONES,SICAV,S.A.;28065;ES0128065036
DUNCAN DE INVERSIONES, SICAV, S.A.;27096;ES0127096032
DUNIE 98 DE INVERSIONES, SICAV, S.A.;27105;ES0127105031
DURBANA I, SICAV,S.A.;27106;ES0127106039
DURIEN, SICAV,S.A.;27111;ES0127111039
DURO FELGUERA, S.A.;62600;ES0162600417
DUVEN 00, SICAV,S.A.;27181;ES0127181032
DYM FINANZAS,SICAV,S.A.;84718;ES0184718031
DZ 2000 INVERSIONES, SICAV, S.A.;27112;ES0127112037
E.S.F. EURORENT, SICAV, S.A.;27229;ES0127229039
EARNING INVERSIONES,SICAV,S.A.;25486;ES0125486037
EARPAL INVERSIONES,SICAV,S.A.;27189;ES0127189035
EAST STAR, SICAV, S.A.;27211;ES0127211037
EAST WIND INVERSIONES, SICAV, S.A.;25487;ES0125487035
EBRO PULEVA, S.A.;12501;ES0112501012
EBURY INVERSIONES, SICAV,S.A.;27231;ES0127231035
ECOLOGIA VIVA, SICAV, S.A.;27251;ES0127251033
ECHO DE INVERSIONES, SICAV, S.A.;27322;ES0127322032
EDIGA 11, SICAV, S.A.;27791;ES0127791038
EDUMONE,SICAV,S.A.;28461;ES0128461037
EFFICIENT ASSET A. INV., S.A., SICAV;28451;ES0128451038
EFIMA BERGIDUM,SICAV,S.A.;28462;ES0128462035
EIDETESA DE INVERSIONES, SICAV, S.A.;40942;ES0140942030
EIKON 99, SICAV,S.A.;28500;ES0128500032
EIXAMPLE 2000, SICAV, S.A.;28501;ES0128501030
EIZAFI 1, SICAV,S.A.;28465;ES0128465038
EIZAFI 2, SICAV,S.A.;28471;ES0128471036
EL CANAL PENSIONES, SICAV S.A.;67473;ES0167473034
EL DORADO INVERSIONES,S.A. SICAV;28529;ES0128529031
EL HAYADAL,SICAV,S.A.;28503;ES0128503036
EL MASERO INVERSIONES, SICAV, S.A.;28422;ES0128422039
ELECNOR S. A.;29743;ES0129743219
ELIM AHORRO,SICAV,S.A.;30222;ES0130222039
ELMIRON 2000, SICAV, S.A.;30236;ES0130236039
ELORBE, SICAV, S.A.;30245;ES0130245030
ELORZABAS DE INVERSIONES,SICAV,S.A.;30246;ES0130246038
ELVERTON BRATON, SICAV, S.A.;80763;ES0180763031
ELVIS INVESTMENT, SICAV, S.A.;30254;ES0130254032
EMENUR DE INVERSIONES, SICAV, S.A;30351;ES0130351036
EMERITUS CAPITAL, SICAV, S.A.;30311;ES0130311030
EMIBE BOLSA,SICAV,S.A.;30362;ES0130362033
EMPRESA NACIONAL DE ELECTRICIDAD (CHILE);710M1;CLP3710M1090
EMUJAL,SICAV,S.A.;30956;ES0130956032
ENAGAS, S.A.;30960;ES0130960018
ENAR 8, SICAV, S.A.;30962;ES0130962030
ENCILADA,SICAV,S.A.;30963;ES0130963038
ENDESA, SOCIEDAD ANONIMA;30670;ES0130670112
ENDURA CARTERA,SICAV,S.A.;30671;ES0130671037
ENERSIS,S.A.;71861;CLP371861061
ENREDO INVERSIONES,SICAV,S.A.;31081;ES0131081038
ENTRECAR INVERSIONES,SICAV,S.A.;31181;ES0131181036
ENTROPIA-PRAXIS,SICAV,S.A.;31194;ES0131194039
ENVILU INVERSIONES,SICAV,S.A.;31233;ES0131233035
EPOMENES, SICAV, S.A.;31340;ES0131340038
EPSILON INVERSIONES BURSATILES,SICAV, SA;31301;ES0131301030
EQIOMVEST 2.000,SICAV,S.A.;31302;ES0131302038
EQUAL INVERSIONES,SICAV,S.A.;31303;ES0131303036
EQUIVALIA INVERSIONES,SICAV,S.A.;31345;ES0131345037
ERANSUS INVERSIONES XXI, SICAV, S.A.;8019;ES0108019037
ERCIA DE VALORES MOBILIARIOS, SICAV;31382;ES0131382030
ERCROS S.A.;25140;ES0125140014
ERDAC INVERSIONES,SICAV,S.A.;31363;ES0131363030
EREAGA INVERSIONES,SICAV,S.A.;31383;ES0131383038
EREGOS, SICAV,S.A.;25141;ES0125141038
EREMUA DE INVERSIONES, SICAV, S.A.;25142;ES0125142036
ERISONO, SICAV, S.A.;31388;ES0131388037
ERNES INVESTMENT,SICAV,S.A.;31421;ES0131421036
ERNINVEST 2006, SICAV, S.A.;55336;ES0155336037
ERNIO INGENIEROS,SICAV,S.A.;31428;ES0131428031
ESALIBUZ, SICAV, S.A.;31442;ES0131442032
ESAR PATRIMONIO,SICAV,S.A.;31448;ES0131448039
ESASER INVERSIONES,SICAV,S.A.;79911;ES0179911039
ESBA DE INVERSIONES, SICAV, S.A.;33739;ES0133739039
ESCAL 2000 INVERSIONS,SICAV,S.A.;31449;ES0131449037
ESCOBOSO DE INVERSIONES, SICAV, S.A.;31443;ES0131443030
ESCOPELDOS,SICAV,S.A.;31461;ES0131461032
ESFERA 1717, SICAV, S.A.;31479;ES0131479034
ESFIBOR, SICAV, S.A.;31481;ES0131481030
ESGER INVERSIONES, SICAV, S.A.;32156;ES0132156037
ESGUEVA DE INVERSIONES, SICAV, S.A;31484;ES0131484034
ESIRI INVERSIONES, SICAV, S.A.;32157;ES0132157035
ESJAPIOL,SICAV, S.A.;31486;ES0131486039
ESKARRA BOLSA,SICAV,S.A.;31487;ES0131487037
ESM NOVO,SICAV,S.A.;31471;ES0131471031
ESMOMA 49,SICAV,S.A.;31472;ES0131472039
ESNALI, SICAV, S.A.;31491;ES0131491039
ESPAÑOLA DE VIVIENDAS EN ALQUILER,S.A.;32955;ES0132955016
ESPAÑOLA DEL ZINC, S.A.;32970;ES0132970213
ESPECTRUM I ESTRATEGIES INVE.SICAV, S.A.;33041;ES0133041030
ESPEJO DE INVERSIONES, SICAV,S.A.;33061;ES0133061038
ESPELT INVERSIONS,SICAV,S.A.;33062;ES0133062036
ESPOLA INVESTMENT, SICAV, S.A.;69779;ES0169779032
ESSAOUIRA,SICAV,S.A.;33339;ES0133339038
ESTEDANU, SICAV, S.A.;33397;ES0133397036
ESTHER 07, SICAV, S.A.;33441;ES0133441032
ESTUDIOS FIN.DE VALORES, S.A. SICAV;33597;ES0133597031
ETIMO, SICAV, S.A.;33481;ES0133481038
ETORKIZUNA DE INVERSIONES,SICAV,S.A.;33471;ES0133471039
ETOSHA CAPITAL, SICAV, S.A.;55703;ES0155703038
EUCAP, SICAV, S.A.;33482;ES0133482036
EUGEMOR,S.A. SICAV .;33472;ES0133472037
EULER INVESTMENTS, SICAV, S.A.;8906;ES0108906035
EUMAÑI INVERSIONES,SICAV,S.A.;33473;ES0133473035
EUMAR INVERSIONES,SICAV,S.A.;33491;ES0133491037
EURE K INVERSIONES, SICAV, S.A.;70259;ES0170259032
EURIPIDES, SICAV,S.A.;33521;ES0133521031
EURO 21 DE INVERSIONES, SICAV, S.A.;33492;ES0133492035
EUROARGA, SICAV,S.A.;61049;ES0161049038
EUROARRADI SIGLO XXI, SICAV, S.A.;62945;ES0162945036
EUROARRADI,SICAV,S.A.;69532;ES0169532035
EUROBIRDIE,SICAV,S.A.;33497;ES0133497034
EUROBOLSA SELECCION,S.A.,SICAV;33593;ES0133593030
EUROBOLSA XXI, SICAV,S.A.;33522;ES0133522039
EUROBRICK DE INVERSIONES,SICAV,S.A.;33511;ES0133511032
EUROCAIXA 1, SICAV, S.A.;33533;ES0133533036
EUROCOSTERGO DE INVERSIONES,SICAV,S.A.;33534;ES0133534034
EURODOLAR INVERSION,SICAV,S.A.;33494;ES0133494031
EURODUERO 2002,SICAV,S.A.;33512;ES0133512030
EUROEQUITY INVESTMENT, SICAV,S.A.;33498;ES0133498032
EUROFINATEL INVERSIONES, SICAV, S.A.;33477;ES0133477036
EUROHISPANO OPCIONES, SICAV, S.A.;6093;ES0106093034
EUROHUNTERS, SICAV, S.A.;33536;ES0133536039
EUROJUCAR 2002,SICAV,S.A.;33500;ES0133500035
EUROLER INVERSORES, SICAV, S.A.;33442;ES0133442030
EUROLEVANTE INVERSIONES,SICAV,S.A.;33537;ES0133537037
EUROMIX, SICAV, S.A.;33793;ES0133793135
EURONARCEA 2002,SICAV,S.A.;27022;ES0127022038
EUROPEA DE GESTION EUROGESA 4,SICAV, S.A;27023;ES0127023036
EUROPEAN AERONAUTIC DEFENCE SPACE CO.N.V;235;NL0000235190
EUROPEAN STOCK EXCHANGE SICAV;33552;ES0133552036
EUROTALAVE 2002,SICAV,S.A.;33513;ES0133513038
EUROTER 2002,SICAV,S.A.;33538;ES0133538035
EUROZONA BOLSA, SICAV, S.A.;64114;ES0164114037
EUROZONA INVERSION, SICAV,S.A.;74358;ES0174358038
EVELSA J.P INVERSIONES, SICAV, S.A.;64115;ES0164115034
EVEREST 8848,SICAV,S.A.;82758;ES0182758039
EVIMUR DE INVERSIONES,SICAV,S.A.;33882;ES0133882037
EVLO INVERSIONES,SICAV,S.A.;33883;ES0133883035
EXCHANGE INVERSIONES, SICAV, S.A.;33884;ES0133884033
EXPANDMENTS INVERSIONES, SICAV, S.A;33981;ES0133981037
EXPOINVERSIONES 2005, SICAV, S.A.;34501;ES0134501032
FA GLOBAL,SICAV,S.A.;34749;ES0134749037
FABET INVERSIONES, SICAV, S.A.;34766;ES0134766031
FACETA INVEST, SICAV,S.A.;35867;ES0135867036
FACTOR AHORRO,SICAV,S.A.;40126;ES0140126030
FACTOR INVERSIONES, SICAV, S.A.;35946;ES0135946038
FAES FARMA,S.A.;34950;ES0134950F36
FAFIAN CAPITAL, SICAV, S.A.;34951;ES0134951039
FAGISAQ-1,SICAV,S.A.;35971;ES0135971036
FAIRWAY INVERSIONES, SICAV, S.A.;35402;ES0135402032
FAITX DE INVERSIONES,SICAV,S.A.;35403;ES0135403030
FALUM INVERSIONES, SICAV, S.A.;35973;ES0135973032
FAMBAR DE INVERSIONES,SICAV,S.A.;35404;ES0135404038
FAMEGA INVESTMENTS, SICAV,S.A.;36021;ES0136021039
FAMGILPAR,SICAV,S.A.;35991;ES0135991034
FAMQUIR INVERSIONES, SICAV, S.A.;36022;ES0136022037
FANIUL INVERSIONES,SICAV,S.A.;25888;ES0125888034
FAR99 INVERSIONES, SICAV, S.A.;38206;ES0138206034
FARARU INVER 2005,SICAV,S.A.;38207;ES0138207032
FARWIN WORLWIDE INVESTMENT, SICAV,S.A.;36051;ES0136051036
FAVILA INVERSIONES, SICAV, S.A.;36084;ES0136084037
FAZARAN INVERSIONES, SICAV, S.A.;36085;ES0136085034
FCBARHERINVERSIONES,SICAV,S.A.;36147;ES0136147032
FEBRER NORANTAVUIT, SICAV, S.A.;36167;ES0136167030
FEDERICO PATERNINA, S.A.;14989;ES0114989017
FEGON INVERSIONES, SICAV, S.A.;36226;ES0136226034
FELICIA INVERSIONES,SICAV,S.A.;36287;ES0136287036
FELICITY L.P.,SICAV,S.A.;36291;ES0136291038
FEMAINSA INVERSIONES,SICAV,S.A.;36284;ES0136284033
FENIDES INVERSIONES, SICAV, S.A.;36292;ES0136292036
FERCAGIM,SICAV,S.A.;36372;ES0136372036
FERMAT 2006, SICAV, S.A.;36381;ES0136381037
FERNANFLOR DE INVERSIONES, S.A.;36435;ES0136435130
FERRARI 7 INVERSIONES, SICAV, S.A.;36471;ES0136471036
FERROCARRILES DE VIA ESTRECHA (FEVE);37310;
FERROMAIG,SICAV,S.A.;37331;ES0137331031
FERROSOR INVERSIONES, SICAV, S.A.;37332;ES0137332039
FERSA ENERGIAS RENOVABLES, S.A.;36463;ES0136463017
FEVSA 3000, SICAV;39143;ES0139143038
FH TEOGAR, SICAV, S.A.;39144;ES0139144036
FIAMPI INVERSIONES, SICAV, S.A.;36462;ES0136462035
FIB ARCA FUTURA, SICAV,S.A.;37386;ES0137386035
FIBIUN,SICAV,S.A.;70941;ES0170941035
FIBUR, S.A., SICAV;37601;ES0137601037
FICOMCA CARTERA, SICAV, S.A.;37431;ES0137431039
FICOS DE INVERSION,SICAV,S.A.;37471;ES0137471035
FILIPON CMA 2000,SICAV, S.A.;37694;ES0137694032
FIMAD,SICAV,S.A.;37726;ES0137726032
FIMAR DE VALORES, SICAV, S.A.;37729;ES0137729036
FIMARSE INVERSIONES,SICAV,S.A.;37730;ES0137730034
FIMBROBOLSA, SICAV, S.A.;55951;ES0155951033
FINA DE INVERSIONES 97, SICAV, S.A;37751;ES0137751030
FINABLET,SICAV,S.A.;37742;ES0137742039
FINAGON INVERSIONES, SICAV, S.A.;37731;ES0137731032
FINANBELA,S.A., SICAV;38041;ES0138041035
FINANCES DE PONENT, SICAV,S.A.;37732;ES0137732030
FINANCIACION ACTIVA,SICAV,S.A.;33118;ES0133118036
FINANCIACIONES SEGMENTOS ALT. S.A,SICAV;38042;ES0138042033
FINANCIAL SPEED, SICAV, S.A.;37753;ES0137753036
FINANCIERA BERONE,SICAV,S.A.;37811;ES0137811032
FINANCIERA BESTESA,SICAV,S.A.;37743;ES0137743037
FINANCIERA CAMBRILS EXP.AGRARIAS, SICAV;82551;ES0182551038
FINANCIERA EMPORDANESA, SICAV, S.A.;37926;ES0137926038
FINANCIERA INBAY,SICAV,S.A.;37971;ES0137971034
FINANCIERA INTERPROVINCIAL, SICAV,S.A.;67896;ES0155893037
FINANCIERA J.PALOMO E HIJOS,SICAV,S.A.;38005;ES0138005030
FINANCIERA LAS MORERAS,SICAV,S.A.;38034;ES0138034030
FINANCIERA MUNELVIR,SICAV,S.A.;38044;ES0138044039
FINANCIERA OLMEDO, SICAV,S.A.;38051;ES0138051034
FINANCIERA PONFERRADA, SICAV, S.A.;38075;ES0138075033
FINANCIERA TOLINVER, SICAV,S.A.;38111;ES0138111036
FINANTER, SICAV, S.A.;38155;ES0138155033
FINANZAS 24,SICAV,S.A.;38126;ES0138126034
FINANZAS AZORIN,SICAV,S.A.;38157;ES0138157039
FINANZAS QUERQUS, SICAV,S.A.;38161;ES0138161031
FINANZAS SPEI,SICAV,S.A.;38153;ES0138153038
FINANZAS Y PATRIMONIOS, SICAV . S.A.;38163;ES0138163037
FINBRAMOR,SICAV,S.A.;38107;ES0138107034
FINCAPITAL S.A. SICAV;38187;ES0138187036
FINCOR DE INVERSIONES, SICAV, S.A.;38195;ES0138195039
FINDINER,SICAV,S.A.;38191;ES0138191038
FINEBRO 6, SICAV,S.A.;38192;ES0138192036
FINECO ACCIONES, SICAV, S.A.;38196;ES0138196037
FINECO DE VALORES MOBILIARIOS,S.A.SICAV;38201;ES0138201035
FINECO EURO CARTERA, SICAV, S.A.;38202;ES0138202033
FINEN INVERSIONES,SICAV,S.A.;28210;ES0128210038
FINHEGIM,SICAV,S.A.;38214;ES0138214038
FINLAR INVERSION,SICAV,S.A.;38158;ES0138158037
FINLOVEST, SICAV, S.A.;38164;ES0138164035
FINVALOR,SICAV,S.A.;82033;ES0182033037
FIRE TIGER, SICAV, S.A.;37637;ES0137637031
FIRST CANION,SICAV,S.A.;28211;ES0128211036
FISMON INVERSIONES,SICAV,S.A.;38247;ES0138247038
FIVALBOLSA GESTION ACTIVA, SICAV;37929;ES0137929032
FLAKE INVERSIONES, SICAV,S.A.;38162;ES0138162039
FLAME ETF IBEX 35, F.I.;7993;ES0107993034
FLAME ETF IBEX MID CAPS, FI;37692;ES0137692002
FLAME ETF IBEX SMALL CAPS, FI;37649;ES0137649002
FLAME ETF MONETARIO, FI;37646;ES0137646008
FLAVIOBRIGA DE INVERSIONES,SICAV,S.A.;38112;ES0138112034
FLMCINCO, SICAV, S.A.;28212;ES0128212034
FLORIDIAN, SICAV,S.A.;38287;ES0138287034
FLOROSAN 8BG, SICAV, S.A.;38193;ES0138193034
FLUIDRA, S.A.;37650;ES0137650018
FOCUS INVERSIONES,S.A. SICAV;38331;ES0138331139
FOEXIN CARTERA,SICAV,S.A.;38131;ES0138131034
FOIX DE INVERSIONES SICAV ,S.A.;38332;ES0138332038
FOLONPIE, SICAV, S.A.;38343;ES0138343035
FOMENSA INVERSIONES, SICAV, S.A.;38006;ES0138006038
FOMENTO AHORRO INV. MOBILIARIAS, SICAV;38390;ES0138390036
FOMENTO DE AHORROS E INVERSIONES, SICAV;82823;ES0182823130
FOMENTO DE CONSTR. Y CONTRATAS S.A.;22060;ES0122060314
FON DE CASTRO,SICAV,S.A.;38288;ES0138288032
FONLAR FUTURO,SICAV,S.A.;22072;ES0122072038
FONMOBA, SICAV,S.A.;38603;ES0138603032
FONSIGNIA, SICAV,S.A.;38729;ES0138729035
FONT ROCHA, SICAV, S.A.;36789;ES0136789031
FONTS FINANZAS,SICAV,S.A.;77866;ES0177866037
FONVIMAR 2000,SICAV,S.A.;36790;ES0136790039
FORALEX, SICAV, S.A.;38880;ES0138880036
FORAS INVERSIONES, SICAV, S.A.;39959;ES0139959037
FORILDOS, SICAV, S.A.;71791;ES0171791033
FORMENTOR XXI, SICAV, S.A.;61542;ES0161542032
FORMIGAL INVESTMENTS, SICAV, S.A.;39073;ES0139073037
FORSTECT INVESTMENT,SICAV,S.A.;39081;ES0139081030
FOURSOME, SICAV, S.A.;39161;ES0139161030
FRAGUAS DE INVERSIONES,SICAV,S.A.;39261;ES0139261038
FRAMADEMO,SICAV,S.A.;39162;ES0139162038
FRANCAT INVERSIONES,SICAV,S.A.;39262;ES0139262036
FRAY INVERSIONES, SICAV,S.A.;39362;ES0139362034
FREEHOLD INVERSIONES, SICAV, S.A.;39381;ES0139381034
FRESTON SWAN, SICAV, S.A.;39398;ES0139398038
FRINVER MERCADOS,SICAV,S.A.;39701;ES0139701033
FUENCAN INVERSIONES, SICAV, S.A.;39845;ES0139845038
FUENTE CLARIN, SICAV, S.A.;39882;ES0139882031
FUENTE DEL FRESNO INVERS., SICAV, S.A.;39883;ES0139883039
FUERFIN, SICAV,S.A.;39911;ES0139911038
FUERFONDO,SICAV,S.A.;55077;ES0155077037
FUND PETREA, SICAV, S.A.;40071;ES0140071038
FUNESPAñA,S.A.;40441;ES0140441017
FUNRENT MILENIO, SICAV, S.A.;40451;ES0140451032
FUP 99, SICAV, S.A.;4710;ES0140471030
FUSOPAR,SICAV,S.A.;40491;ES0140491038
FUTURAMA INVERSIONES, SICAV, S.A.;40492;ES0140492036
